compliance_id,client_id,compliance_type,due_date,completion_date,status,risk_score,regulatory_body,penalty_amount,remediation_required
COMP202802,CL111792,KYC,31/03/2024,03/04/2024,Compliant,3.53,Income_Tax,0.0,No
COMP202803,CL106546,tax_reporting,18/04/2022,23/04/2022,Compliant,1.13,SEBI,0.0,No
COMP202804,CL106986,AML,22/06/2021,20/06/2021,Compliant,1.27,Income_Tax,0.0,No
COMP202805,CL101538,disclosure,22/11/2024,26/11/2024,Compliant,1.36,RBI,0.0,No
COMP202806,CL109410,KYC,28/08/2022,21/10/2022,Non_compliant,6.74,RBI,2841.13,Yes
COMP202807,CL104256,disclosure,10/06/2023,,Pending,4.26,RBI,0.0,Yes
COMP202808,CL115659,KYC,01/06/2025,31/05/2025,Compliant,2.51,Income_Tax,0.0,No
COMP202809,CL103311,KYC,21/04/2023,24/04/2023,Compliant,2.11,RBI,0.0,No
COMP202810,CL112742,tax_reporting,29/01/2022,03/02/2022,Compliant,2.29,SEBI,0.0,No
COMP202811,CL111228,AML,08/04/2024,09/04/2024,Compliant,1.28,FIU,0.0,No
COMP202812,CL106455,tax_reporting,13/08/2021,11/08/2021,Compliant,1.98,Income_Tax,0.0,No
COMP202813,CL117973,KYC,13/04/2023,16/04/2023,Compliant,2.07,SEBI,0.0,No
COMP202814,CL109272,tax_reporting,15/01/2022,18/01/2022,Compliant,1.47,SEBI,0.0,No
COMP202815,CL106820,KYC,09/02/2023,,Pending,4.12,FIU,0.0,Yes
COMP202816,CL110615,AML,19/06/2023,20/06/2023,Compliant,3.93,RBI,0.0,No
COMP202817,CL103085,KYC,26/02/2024,02/03/2024,Compliant,1.72,SEBI,0.0,No
COMP202818,CL113325,disclosure,31/10/2022,,Pending,5.28,FIU,0.0,Yes
COMP202819,CL113775,KYC,18/11/2023,20/11/2023,Compliant,3.36,Income_Tax,0.0,No
COMP202820,CL108009,disclosure,19/01/2023,20/01/2023,Compliant,2.27,Income_Tax,0.0,No
COMP202821,CL107577,KYC,16/10/2022,17/10/2022,Compliant,3.88,Income_Tax,0.0,No
COMP202822,CL118903,KYC,29/05/2021,28/05/2021,Compliant,2.65,RBI,0.0,No
COMP202823,CL103654,KYC,12/05/2025,11/05/2025,Compliant,1.4,SEBI,0.0,No
COMP202824,CL110309,AML,24/10/2022,27/10/2022,Compliant,1.91,Income_Tax,0.0,No
COMP202825,CL109008,AML,20/03/2022,21/03/2022,Compliant,3.21,FIU,0.0,No
COMP202826,CL111307,disclosure,25/03/2023,28/03/2023,Compliant,2.76,SEBI,0.0,No
COMP202827,CL117641,disclosure,15/06/2023,11/06/2023,Compliant,1.36,FIU,0.0,No
COMP202828,CL119243,tax_reporting,14/11/2022,15/11/2022,Compliant,1.25,SEBI,0.0,No
COMP202829,CL114238,tax_reporting,25/03/2021,20/03/2021,Compliant,2.2,FIU,0.0,No
COMP202830,CL109197,AML,27/10/2023,01/11/2023,Compliant,3.16,RBI,0.0,No
COMP202831,CL100304,KYC,29/12/2024,01/01/2025,Compliant,2.13,Income_Tax,0.0,No
COMP202832,CL105216,AML,31/03/2023,28/03/2023,Compliant,1.76,Income_Tax,0.0,No
COMP202833,CL101291,disclosure,17/02/2021,22/02/2021,Compliant,1.19,SEBI,0.0,No
COMP202834,CL110066,KYC,07/02/2024,06/02/2024,Compliant,2.43,Income_Tax,0.0,No
COMP202835,CL114824,disclosure,24/03/2025,20/03/2025,Compliant,3.28,FIU,0.0,No
COMP202836,CL104519,KYC,06/02/2023,10/02/2023,Compliant,1.06,RBI,0.0,No
COMP202837,CL101508,disclosure,10/05/2023,05/05/2023,Compliant,3.0,FIU,0.0,No
COMP202838,CL108017,KYC,17/12/2021,16/12/2021,Compliant,1.88,SEBI,0.0,No
COMP202839,CL108135,KYC,05/02/2025,10/02/2025,Compliant,4.0,SEBI,0.0,No
COMP202840,CL115289,KYC,22/04/2025,21/04/2025,Compliant,2.84,FIU,0.0,No
COMP202841,CL103914,KYC,14/06/2022,09/06/2022,Compliant,2.82,FIU,0.0,No
COMP202842,CL117292,AML,21/01/2022,26/01/2022,Compliant,1.42,RBI,0.0,No
COMP202843,CL105815,tax_reporting,20/12/2024,24/12/2024,Compliant,3.69,Income_Tax,0.0,No
COMP202844,CL118607,tax_reporting,06/06/2021,01/06/2021,Compliant,3.74,FIU,0.0,No
COMP202845,CL108083,AML,05/11/2022,02/11/2022,Compliant,3.56,FIU,0.0,No
COMP202846,CL107139,AML,07/06/2025,,Pending,4.46,SEBI,0.0,Yes
COMP202847,CL118640,KYC,19/10/2023,23/10/2023,Compliant,2.21,FIU,0.0,No
COMP202848,CL101343,AML,02/05/2025,01/05/2025,Compliant,3.23,Income_Tax,0.0,No
COMP202849,CL108192,KYC,11/05/2021,10/05/2021,Compliant,2.48,SEBI,0.0,No
COMP202850,CL102900,disclosure,28/10/2023,31/10/2023,Compliant,2.42,Income_Tax,0.0,No
COMP202851,CL100128,tax_reporting,30/03/2024,25/03/2024,Compliant,1.32,SEBI,0.0,No
COMP202852,CL103018,tax_reporting,18/01/2025,16/01/2025,Compliant,1.68,SEBI,0.0,No
COMP202853,CL114117,disclosure,16/09/2021,21/09/2021,Compliant,1.68,FIU,0.0,No
COMP202854,CL109829,disclosure,21/09/2024,23/09/2024,Compliant,2.4,FIU,0.0,No
COMP202855,CL105449,AML,02/05/2023,27/04/2023,Compliant,3.4,FIU,0.0,No
COMP202856,CL106906,AML,15/08/2021,,Pending,4.43,SEBI,0.0,Yes
COMP202857,CL119489,tax_reporting,01/12/2023,30/11/2023,Compliant,3.57,RBI,0.0,No
COMP202858,CL115161,KYC,19/07/2022,20/07/2022,Compliant,3.86,Income_Tax,0.0,No
COMP202859,CL105152,KYC,15/07/2024,17/07/2024,Compliant,2.88,Income_Tax,0.0,No
COMP202860,CL111561,KYC,30/10/2021,02/11/2021,Compliant,2.78,FIU,0.0,No
COMP202861,CL105510,disclosure,24/06/2025,28/06/2025,Compliant,3.06,RBI,0.0,No
COMP202862,CL113935,tax_reporting,01/09/2021,06/09/2021,Compliant,3.62,SEBI,0.0,No
COMP202863,CL103892,disclosure,04/10/2024,18/11/2024,Non_compliant,8.6,RBI,22250.51,Yes
COMP202864,CL119236,KYC,28/03/2022,,Pending,5.09,Income_Tax,0.0,Yes
COMP202865,CL101111,disclosure,22/04/2024,23/04/2024,Compliant,2.72,SEBI,0.0,No
COMP202866,CL108374,tax_reporting,05/01/2024,31/12/2023,Compliant,1.83,RBI,0.0,No
COMP202867,CL107071,KYC,19/08/2024,19/08/2024,Compliant,2.9,RBI,0.0,No
COMP202868,CL118001,KYC,13/03/2021,10/03/2021,Compliant,3.78,SEBI,0.0,No
COMP202869,CL117669,AML,11/01/2025,16/01/2025,Compliant,1.2,Income_Tax,0.0,No
COMP202870,CL117130,KYC,25/08/2024,30/08/2024,Compliant,1.37,Income_Tax,0.0,No
COMP202871,CL100421,disclosure,20/07/2022,17/07/2022,Compliant,3.79,FIU,0.0,No
COMP202872,CL119175,KYC,29/08/2022,01/09/2022,Compliant,3.1,RBI,0.0,No
COMP202873,CL107496,KYC,19/07/2024,18/07/2024,Compliant,1.13,FIU,0.0,No
COMP202874,CL102024,AML,04/02/2024,14/02/2024,Non_compliant,9.6,FIU,1585.63,Yes
COMP202875,CL106193,KYC,16/12/2022,13/12/2022,Compliant,1.7,RBI,0.0,No
COMP202876,CL103778,AML,13/07/2021,09/07/2021,Compliant,2.99,FIU,0.0,No
COMP202877,CL118200,tax_reporting,09/05/2021,09/05/2021,Compliant,3.43,FIU,0.0,No
COMP202878,CL100675,AML,18/07/2021,20/07/2021,Compliant,1.34,RBI,0.0,No
COMP202879,CL108948,disclosure,24/06/2024,25/06/2024,Compliant,2.07,SEBI,0.0,No
COMP202880,CL102633,KYC,05/09/2022,02/09/2022,Compliant,3.79,Income_Tax,0.0,No
COMP202881,CL107223,AML,28/03/2023,24/03/2023,Compliant,1.62,SEBI,0.0,No
COMP202882,CL105022,tax_reporting,17/04/2024,13/04/2024,Compliant,1.06,SEBI,0.0,No
COMP202883,CL117446,KYC,22/02/2024,22/02/2024,Compliant,3.39,FIU,0.0,No
COMP202884,CL115122,disclosure,14/10/2023,19/10/2023,Compliant,3.33,Income_Tax,0.0,No
COMP202885,CL111573,tax_reporting,04/05/2023,,Pending,4.59,FIU,0.0,Yes
COMP202886,CL103676,disclosure,15/03/2023,30/04/2023,Non_compliant,9.05,SEBI,28707.85,Yes
COMP202887,CL117386,disclosure,26/03/2023,28/03/2023,Compliant,1.99,FIU,0.0,No
COMP202888,CL111378,KYC,18/04/2024,,Pending,5.98,Income_Tax,0.0,Yes
COMP202889,CL113333,AML,06/11/2021,05/11/2021,Compliant,2.47,FIU,0.0,No
COMP202890,CL111585,tax_reporting,20/02/2025,22/02/2025,Compliant,2.1,RBI,0.0,No
COMP202891,CL118759,KYC,19/10/2022,,Pending,5.51,Income_Tax,0.0,Yes
COMP202892,CL113790,AML,12/12/2024,14/12/2024,Compliant,3.75,FIU,0.0,No
COMP202893,CL116743,AML,05/03/2023,06/03/2023,Compliant,1.16,Income_Tax,0.0,No
COMP202894,CL103172,disclosure,06/01/2023,28/01/2023,Non_compliant,6.69,RBI,45403.34,Yes
COMP202895,CL112264,tax_reporting,10/02/2024,12/02/2024,Compliant,1.64,Income_Tax,0.0,No
COMP202896,CL109868,disclosure,26/11/2024,,Pending,4.22,Income_Tax,0.0,Yes
COMP202897,CL116861,KYC,28/09/2022,25/09/2022,Compliant,3.66,FIU,0.0,No
COMP202898,CL111857,AML,27/06/2021,23/06/2021,Compliant,1.61,RBI,0.0,No
COMP202899,CL108937,disclosure,23/03/2024,23/03/2024,Compliant,3.06,RBI,0.0,No
COMP202900,CL101804,KYC,14/08/2021,14/08/2021,Compliant,2.27,Income_Tax,0.0,No
COMP202901,CL112702,AML,29/03/2025,,Pending,6.28,RBI,0.0,Yes
COMP202902,CL100843,disclosure,17/04/2024,17/04/2024,Compliant,2.41,Income_Tax,0.0,No
COMP202903,CL105295,disclosure,20/10/2022,16/10/2022,Compliant,3.09,Income_Tax,0.0,No
COMP202904,CL116819,disclosure,26/05/2021,27/05/2021,Compliant,1.54,RBI,0.0,No
COMP202905,CL105973,KYC,01/08/2023,,Pending,4.07,SEBI,0.0,Yes
COMP202906,CL109990,KYC,22/12/2021,20/12/2021,Compliant,3.32,FIU,0.0,No
COMP202907,CL103684,tax_reporting,26/11/2022,27/11/2022,Compliant,2.72,RBI,0.0,No
COMP202908,CL107977,KYC,24/03/2021,19/03/2021,Compliant,2.28,FIU,0.0,No
COMP202909,CL119927,KYC,20/08/2024,18/08/2024,Compliant,1.99,RBI,0.0,No
COMP202910,CL117744,KYC,05/11/2022,06/11/2022,Compliant,1.85,SEBI,0.0,No
COMP202911,CL112590,disclosure,14/11/2022,09/11/2022,Compliant,1.4,Income_Tax,0.0,No
COMP202912,CL119348,AML,26/09/2022,30/09/2022,Compliant,3.96,FIU,0.0,No
COMP202913,CL112142,disclosure,03/05/2025,01/05/2025,Compliant,3.67,RBI,0.0,No
COMP202914,CL111972,disclosure,24/10/2022,25/10/2022,Compliant,1.31,FIU,0.0,No
COMP202915,CL100616,tax_reporting,17/09/2021,17/09/2021,Compliant,3.84,FIU,0.0,No
COMP202916,CL112937,KYC,11/09/2021,16/09/2021,Compliant,2.94,RBI,0.0,No
COMP202917,CL105490,disclosure,31/08/2022,,Pending,6.68,FIU,0.0,Yes
COMP202918,CL104688,KYC,05/09/2021,01/09/2021,Compliant,3.31,SEBI,0.0,No
COMP202919,CL104713,AML,21/07/2021,19/07/2021,Compliant,1.13,RBI,0.0,No
COMP202920,CL101566,KYC,05/03/2024,01/03/2024,Compliant,2.97,FIU,0.0,No
COMP202921,CL105186,tax_reporting,19/06/2023,21/06/2023,Compliant,1.77,SEBI,0.0,No
COMP202922,CL106805,disclosure,06/06/2023,09/06/2023,Compliant,2.58,RBI,0.0,No
COMP202923,CL100072,AML,24/09/2024,24/09/2024,Compliant,3.93,FIU,0.0,No
COMP202924,CL117858,KYC,09/05/2022,29/06/2022,Non_compliant,8.97,Income_Tax,24187.08,Yes
COMP202925,CL100467,disclosure,04/04/2024,31/03/2024,Compliant,1.88,Income_Tax,0.0,No
COMP202926,CL107319,disclosure,19/12/2024,21/12/2024,Compliant,2.14,FIU,0.0,No
COMP202927,CL117847,disclosure,24/01/2024,20/01/2024,Compliant,2.63,RBI,0.0,No
COMP202928,CL101924,disclosure,05/10/2024,30/09/2024,Compliant,1.68,RBI,0.0,No
COMP202929,CL117200,KYC,10/02/2021,06/02/2021,Compliant,3.28,FIU,0.0,No
COMP202930,CL112716,disclosure,31/12/2023,,Pending,5.48,RBI,0.0,Yes
COMP202931,CL113507,tax_reporting,06/04/2023,03/04/2023,Compliant,1.6,Income_Tax,0.0,No
COMP202932,CL117880,tax_reporting,01/02/2025,29/01/2025,Compliant,1.89,Income_Tax,0.0,No
COMP202933,CL115411,disclosure,22/07/2021,20/07/2021,Compliant,1.82,FIU,0.0,No
COMP202934,CL116407,AML,30/11/2023,01/12/2023,Compliant,3.14,RBI,0.0,No
COMP202935,CL115757,AML,06/03/2025,11/03/2025,Compliant,3.88,SEBI,0.0,No
COMP202936,CL100511,tax_reporting,25/03/2023,23/03/2023,Compliant,3.29,SEBI,0.0,No
COMP202937,CL117308,KYC,30/03/2023,03/04/2023,Compliant,2.77,SEBI,0.0,No
COMP202938,CL105088,KYC,02/02/2025,05/02/2025,Compliant,1.3,FIU,0.0,No
COMP202939,CL114260,disclosure,11/06/2025,13/06/2025,Compliant,2.81,RBI,0.0,No
COMP202940,CL118659,tax_reporting,18/06/2024,22/06/2024,Compliant,3.26,Income_Tax,0.0,No
COMP202941,CL105527,KYC,16/06/2023,,Pending,6.09,FIU,0.0,Yes
COMP202942,CL106319,KYC,11/06/2021,07/06/2021,Compliant,3.0,Income_Tax,0.0,No
COMP202943,CL105011,tax_reporting,19/12/2024,14/12/2024,Compliant,2.22,SEBI,0.0,No
COMP202944,CL102248,KYC,16/12/2023,15/12/2023,Compliant,3.47,Income_Tax,0.0,No
COMP202945,CL104290,tax_reporting,17/03/2024,21/03/2024,Compliant,1.74,Income_Tax,0.0,No
COMP202946,CL108793,AML,12/02/2021,11/02/2021,Compliant,1.97,RBI,0.0,No
COMP202947,CL107729,AML,30/06/2024,,Pending,5.31,Income_Tax,0.0,Yes
COMP202948,CL107671,AML,28/02/2025,02/03/2025,Compliant,3.5,SEBI,0.0,No
COMP202949,CL108723,tax_reporting,27/07/2021,24/07/2021,Compliant,2.58,Income_Tax,0.0,No
COMP202950,CL117273,AML,16/06/2023,12/06/2023,Compliant,2.05,FIU,0.0,No
COMP202951,CL101190,AML,28/11/2023,27/11/2023,Compliant,1.79,SEBI,0.0,No
COMP202952,CL108469,AML,28/06/2025,02/08/2025,Non_compliant,9.01,SEBI,2066.79,Yes
COMP202953,CL116056,KYC,05/08/2022,05/08/2022,Compliant,2.17,SEBI,0.0,No
COMP202954,CL103290,disclosure,10/08/2022,05/08/2022,Compliant,2.35,Income_Tax,0.0,No
COMP202955,CL114795,KYC,20/07/2023,18/07/2023,Compliant,2.71,RBI,0.0,No
COMP202956,CL119804,disclosure,02/05/2024,28/04/2024,Compliant,3.61,Income_Tax,0.0,No
COMP202957,CL117092,KYC,08/11/2021,,Pending,5.62,SEBI,0.0,Yes
COMP202958,CL107807,tax_reporting,11/12/2021,08/12/2021,Compliant,3.31,Income_Tax,0.0,No
COMP202959,CL109872,tax_reporting,11/02/2022,11/02/2022,Compliant,1.85,RBI,0.0,No
COMP202960,CL103005,KYC,19/12/2023,15/12/2023,Compliant,2.51,FIU,0.0,No
COMP202961,CL106306,tax_reporting,06/11/2023,10/11/2023,Compliant,3.83,RBI,0.0,No
COMP202962,CL113847,AML,10/11/2023,15/11/2023,Compliant,1.29,Income_Tax,0.0,No
COMP202963,CL104608,KYC,28/07/2022,29/07/2022,Compliant,1.01,Income_Tax,0.0,No
COMP202964,CL117068,disclosure,10/08/2022,12/08/2022,Compliant,1.42,FIU,0.0,No
COMP202965,CL118843,KYC,10/01/2021,11/01/2021,Compliant,1.3,Income_Tax,0.0,No
COMP202966,CL117455,KYC,01/07/2021,25/08/2021,Non_compliant,9.42,RBI,5283.37,Yes
COMP202967,CL107518,tax_reporting,01/12/2021,30/11/2021,Compliant,2.79,SEBI,0.0,No
COMP202968,CL116557,AML,05/11/2021,30/12/2021,Non_compliant,8.86,FIU,40903.34,Yes
COMP202969,CL107260,disclosure,19/11/2024,24/11/2024,Compliant,1.97,RBI,0.0,No
COMP202970,CL110443,AML,07/02/2021,09/02/2021,Compliant,3.8,SEBI,0.0,No
COMP202971,CL117120,tax_reporting,11/10/2021,15/10/2021,Compliant,1.03,Income_Tax,0.0,No
COMP202972,CL101860,KYC,16/04/2021,17/04/2021,Compliant,1.82,RBI,0.0,No
COMP202973,CL118685,tax_reporting,01/08/2021,04/08/2021,Compliant,3.15,FIU,0.0,No
COMP202974,CL102428,AML,24/12/2024,26/12/2024,Compliant,3.66,SEBI,0.0,No
COMP202975,CL103063,tax_reporting,07/10/2022,08/10/2022,Compliant,2.32,SEBI,0.0,No
COMP202976,CL118529,AML,01/11/2022,31/10/2022,Compliant,1.36,FIU,0.0,No
COMP202977,CL103027,AML,08/04/2023,04/04/2023,Compliant,1.74,SEBI,0.0,No
COMP202978,CL119641,disclosure,05/02/2023,06/02/2023,Compliant,3.45,SEBI,0.0,No
COMP202979,CL108735,KYC,06/12/2024,02/12/2024,Compliant,3.5,FIU,0.0,No
COMP202980,CL117465,tax_reporting,13/03/2023,,Pending,4.71,RBI,0.0,Yes
COMP202981,CL117562,AML,26/09/2022,25/09/2022,Compliant,2.54,RBI,0.0,No
COMP202982,CL105348,disclosure,20/09/2022,21/10/2022,Non_compliant,7.06,FIU,1526.46,Yes
COMP202983,CL104747,disclosure,27/06/2025,29/06/2025,Compliant,3.17,FIU,0.0,No
COMP202984,CL103436,AML,20/11/2022,18/11/2022,Compliant,2.56,FIU,0.0,No
COMP202985,CL104893,disclosure,08/04/2024,11/04/2024,Compliant,2.65,Income_Tax,0.0,No
COMP202986,CL103913,KYC,02/09/2022,07/09/2022,Compliant,3.18,RBI,0.0,No
COMP202987,CL108420,KYC,22/11/2021,19/11/2021,Compliant,2.08,SEBI,0.0,No
COMP202988,CL101536,KYC,23/02/2023,20/02/2023,Compliant,2.2,Income_Tax,0.0,No
COMP202989,CL116859,disclosure,04/09/2024,,Pending,4.76,Income_Tax,0.0,Yes
COMP202990,CL117601,tax_reporting,30/04/2024,05/05/2024,Compliant,1.31,FIU,0.0,No
COMP202991,CL113927,AML,08/07/2022,11/07/2022,Compliant,3.13,SEBI,0.0,No
COMP202992,CL116616,tax_reporting,03/09/2022,30/08/2022,Compliant,3.43,RBI,0.0,No
COMP202993,CL103279,AML,09/03/2022,02/05/2022,Non_compliant,6.34,Income_Tax,47796.16,Yes
COMP202994,CL105719,tax_reporting,21/09/2024,26/10/2024,Non_compliant,7.49,RBI,15849.28,Yes
COMP202995,CL109729,KYC,31/10/2021,04/11/2021,Compliant,1.26,RBI,0.0,No
COMP202996,CL106035,disclosure,30/04/2023,27/04/2023,Compliant,1.78,RBI,0.0,No
COMP202997,CL111025,KYC,16/01/2025,17/01/2025,Compliant,2.89,RBI,0.0,No
COMP202998,CL100513,AML,25/06/2025,28/06/2025,Compliant,2.58,FIU,0.0,No
COMP202999,CL105716,tax_reporting,29/06/2021,27/06/2021,Compliant,1.36,RBI,0.0,No
COMP203000,CL115556,KYC,17/12/2021,12/12/2021,Compliant,2.36,RBI,0.0,No
COMP203001,CL117068,AML,06/05/2025,10/05/2025,Compliant,1.1,Income_Tax,0.0,No
COMP203002,CL101076,KYC,29/12/2021,,Pending,5.64,Income_Tax,0.0,Yes
COMP203003,CL105115,tax_reporting,09/01/2023,11/01/2023,Compliant,2.26,FIU,0.0,No
COMP203004,CL118291,disclosure,20/04/2024,24/04/2024,Compliant,1.32,Income_Tax,0.0,No
COMP203005,CL119402,AML,14/06/2021,09/06/2021,Compliant,3.42,SEBI,0.0,No
COMP203006,CL101623,KYC,02/05/2022,03/05/2022,Compliant,1.54,SEBI,0.0,No
COMP203007,CL116743,disclosure,24/05/2023,28/05/2023,Compliant,1.37,Income_Tax,0.0,No
COMP203008,CL117695,AML,22/06/2021,21/06/2021,Compliant,2.44,RBI,0.0,No
COMP203009,CL108256,tax_reporting,10/07/2025,06/07/2025,Compliant,3.8,SEBI,0.0,No
COMP203010,CL111683,KYC,19/11/2023,16/11/2023,Compliant,3.3,Income_Tax,0.0,No
COMP203011,CL109092,tax_reporting,06/06/2024,,Pending,4.27,FIU,0.0,Yes
COMP203012,CL107905,KYC,28/06/2022,29/06/2022,Compliant,2.39,FIU,0.0,No
COMP203013,CL115394,tax_reporting,29/06/2022,28/06/2022,Compliant,3.63,Income_Tax,0.0,No
COMP203014,CL119966,tax_reporting,24/12/2023,19/12/2023,Compliant,3.65,SEBI,0.0,No
COMP203015,CL114743,disclosure,08/09/2021,05/09/2021,Compliant,3.52,RBI,0.0,No
COMP203016,CL114137,AML,16/08/2023,13/08/2023,Compliant,1.27,FIU,0.0,No
COMP203017,CL100107,disclosure,24/03/2025,29/03/2025,Compliant,2.72,RBI,0.0,No
COMP203018,CL108641,tax_reporting,04/01/2021,08/01/2021,Compliant,2.51,SEBI,0.0,No
COMP203019,CL100741,tax_reporting,04/11/2021,09/11/2021,Compliant,3.7,FIU,0.0,No
COMP203020,CL115462,tax_reporting,02/05/2025,,Pending,4.77,Income_Tax,0.0,Yes
COMP203021,CL115512,tax_reporting,16/05/2024,15/05/2024,Compliant,2.89,FIU,0.0,No
COMP203022,CL114847,KYC,19/04/2021,,Pending,6.74,Income_Tax,0.0,Yes
COMP203023,CL109652,tax_reporting,12/11/2022,,Pending,6.32,SEBI,0.0,Yes
COMP203024,CL119705,AML,02/08/2024,04/08/2024,Compliant,1.92,SEBI,0.0,No
COMP203025,CL119226,KYC,10/11/2022,25/11/2022,Non_compliant,7.38,RBI,10157.34,Yes
COMP203026,CL112997,KYC,20/04/2023,19/04/2023,Compliant,2.21,FIU,0.0,No
COMP203027,CL108076,AML,18/06/2024,,Pending,6.29,SEBI,0.0,Yes
COMP203028,CL111215,disclosure,22/10/2024,27/10/2024,Compliant,1.03,Income_Tax,0.0,No
COMP203029,CL117823,tax_reporting,02/08/2021,30/07/2021,Compliant,3.5,SEBI,0.0,No
COMP203030,CL116127,disclosure,06/06/2021,02/06/2021,Compliant,3.7,SEBI,0.0,No
COMP203031,CL101771,tax_reporting,27/02/2023,27/02/2023,Compliant,1.82,FIU,0.0,No
COMP203032,CL111522,AML,22/08/2024,26/08/2024,Compliant,2.53,FIU,0.0,No
COMP203033,CL108375,disclosure,29/01/2021,27/01/2021,Compliant,3.62,FIU,0.0,No
COMP203034,CL107873,tax_reporting,04/11/2023,31/10/2023,Compliant,1.95,FIU,0.0,No
COMP203035,CL104989,KYC,07/03/2022,09/03/2022,Compliant,2.94,FIU,0.0,No
COMP203036,CL100906,KYC,27/08/2022,26/09/2022,Non_compliant,8.52,Income_Tax,1118.97,Yes
COMP203037,CL103782,tax_reporting,07/09/2021,11/09/2021,Compliant,1.21,SEBI,0.0,No
COMP203038,CL111015,KYC,06/07/2023,11/07/2023,Compliant,3.91,RBI,0.0,No
COMP203039,CL101554,AML,21/04/2024,21/04/2024,Compliant,3.1,FIU,0.0,No
COMP203040,CL115997,AML,05/11/2024,06/11/2024,Compliant,3.21,FIU,0.0,No
COMP203041,CL103621,KYC,07/08/2024,06/08/2024,Compliant,3.64,FIU,0.0,No
COMP203042,CL110595,KYC,07/10/2023,05/10/2023,Compliant,3.52,RBI,0.0,No
COMP203043,CL105819,tax_reporting,28/12/2022,27/12/2022,Compliant,1.99,RBI,0.0,No
COMP203044,CL111609,AML,15/03/2025,16/03/2025,Compliant,2.72,FIU,0.0,No
COMP203045,CL108838,tax_reporting,11/07/2023,14/07/2023,Compliant,2.06,SEBI,0.0,No
COMP203046,CL106316,disclosure,29/12/2022,03/01/2023,Compliant,2.34,RBI,0.0,No
COMP203047,CL112325,disclosure,28/08/2021,23/08/2021,Compliant,2.55,Income_Tax,0.0,No
COMP203048,CL108466,disclosure,12/12/2023,12/12/2023,Compliant,2.89,Income_Tax,0.0,No
COMP203049,CL108289,AML,12/05/2023,26/06/2023,Non_compliant,8.2,SEBI,34615.7,Yes
COMP203050,CL101659,AML,15/02/2021,10/02/2021,Compliant,2.97,Income_Tax,0.0,No
COMP203051,CL101651,KYC,09/06/2025,14/06/2025,Compliant,3.67,FIU,0.0,No
COMP203052,CL112224,AML,26/08/2023,21/08/2023,Compliant,2.3,RBI,0.0,No
COMP203053,CL104343,AML,22/03/2024,17/04/2024,Non_compliant,7.6,SEBI,36800.75,Yes
COMP203054,CL115480,KYC,26/04/2025,21/04/2025,Compliant,2.07,FIU,0.0,No
COMP203055,CL115259,tax_reporting,28/01/2024,26/01/2024,Compliant,3.62,Income_Tax,0.0,No
COMP203056,CL103746,tax_reporting,07/06/2022,31/07/2022,Non_compliant,9.25,Income_Tax,15004.19,Yes
COMP203057,CL100124,tax_reporting,21/01/2022,,Pending,5.39,Income_Tax,0.0,Yes
COMP203058,CL119800,tax_reporting,17/12/2024,12/12/2024,Compliant,2.54,RBI,0.0,No
COMP203059,CL109078,disclosure,08/05/2025,,Pending,4.35,FIU,0.0,Yes
COMP203060,CL119731,AML,27/11/2024,26/11/2024,Compliant,2.52,RBI,0.0,No
COMP203061,CL111870,disclosure,23/03/2023,,Pending,5.07,Income_Tax,0.0,Yes
COMP203062,CL107130,disclosure,23/01/2024,18/01/2024,Compliant,1.23,FIU,0.0,No
COMP203063,CL112373,disclosure,01/07/2023,26/06/2023,Compliant,2.48,FIU,0.0,No
COMP203064,CL118752,KYC,16/02/2023,21/02/2023,Compliant,2.51,SEBI,0.0,No
COMP203065,CL103296,KYC,25/06/2025,29/06/2025,Compliant,1.89,RBI,0.0,No
COMP203066,CL103884,tax_reporting,27/08/2023,01/09/2023,Compliant,1.89,Income_Tax,0.0,No
COMP203067,CL105070,tax_reporting,06/01/2023,15/02/2023,Non_compliant,9.27,FIU,7359.36,Yes
COMP203068,CL111760,KYC,12/05/2024,11/06/2024,Non_compliant,9.88,SEBI,1741.64,Yes
COMP203069,CL112675,disclosure,15/09/2023,13/09/2023,Compliant,1.3,FIU,0.0,No
COMP203070,CL111151,tax_reporting,18/06/2024,21/06/2024,Compliant,1.16,SEBI,0.0,No
COMP203071,CL116752,tax_reporting,15/05/2024,,Pending,5.28,FIU,0.0,Yes
COMP203072,CL110902,disclosure,30/01/2023,01/02/2023,Compliant,1.89,Income_Tax,0.0,No
COMP203073,CL114677,AML,09/11/2022,14/11/2022,Compliant,2.85,FIU,0.0,No
COMP203074,CL113530,KYC,23/06/2021,28/06/2021,Compliant,1.55,Income_Tax,0.0,No
COMP203075,CL109295,AML,30/09/2022,05/10/2022,Compliant,1.31,RBI,0.0,No
COMP203076,CL105901,disclosure,18/02/2023,13/02/2023,Compliant,3.26,Income_Tax,0.0,No
COMP203077,CL101048,AML,23/07/2023,21/07/2023,Compliant,1.56,RBI,0.0,No
COMP203078,CL115623,disclosure,06/01/2023,01/01/2023,Compliant,2.85,Income_Tax,0.0,No
COMP203079,CL100426,tax_reporting,26/02/2022,02/03/2022,Compliant,1.21,RBI,0.0,No
COMP203080,CL112516,KYC,09/03/2024,05/03/2024,Compliant,2.03,RBI,0.0,No
COMP203081,CL111593,KYC,13/06/2023,12/06/2023,Compliant,3.59,FIU,0.0,No
COMP203082,CL107977,disclosure,06/02/2024,02/03/2024,Non_compliant,9.45,Income_Tax,49810.56,Yes
